DateTime,load,PV,EV
2021-01-01 00:00:00,9.02E-05,-1.09E-05,0
2021-01-01 00:15:00,9.20E-05,0,0
2021-01-01 00:30:00,9.30E-05,-1.09E-05,0
2021-01-01 00:45:00,9.25E-05,0,0
2021-01-01 01:00:00,9.18E-05,0,0
2021-01-01 01:15:00,9.16E-05,0,0
2021-01-01 01:30:00,8.82E-05,-1.09E-05,0
2021-01-01 01:45:00,8.57E-05,-1.09E-05,0
2021-01-01 02:00:00,8.72E-05,0,0
2021-01-01 02:15:00,8.68E-05,0,0
2021-01-01 02:30:00,9.29E-05,0,0
2021-01-01 02:45:00,8.71E-05,0,0
2021-01-01 03:00:00,8.21E-05,0,0
2021-01-01 03:15:00,8.26E-05,-1.09E-05,0
2021-01-01 03:30:00,8.71E-05,0,0
2021-01-01 03:45:00,8.74E-05,0,0
2021-01-01 04:00:00,8.81E-05,0,0
2021-01-01 04:15:00,8.78E-05,0,0
2021-01-01 04:30:00,8.41E-05,0,0
2021-01-01 04:45:00,8.44E-05,0,0
2021-01-01 05:00:00,8.68E-05,0,0
2021-01-01 05:15:00,8.65E-05,0,0
2021-01-01 05:30:00,8.45E-05,0,0
2021-01-01 05:45:00,8.44E-05,0,0
2021-01-01 06:00:00,8.71E-05,0,0
2021-01-01 06:15:00,8.81E-05,0,0
2021-01-01 06:30:00,8.49E-05,-2.18E-05,0
2021-01-01 06:45:00,8.37E-05,0,0
2021-01-01 07:00:00,1.35E-05,0,0
2021-01-01 07:15:00,8.90E-06,-1.09E-05,0
2021-01-01 07:30:00,9.38E-06,0,0
2021-01-01 07:45:00,8.15E-06,-1.09E-05,0
2021-01-01 08:00:00,7.77E-05,-1.09E-05,0
2021-01-01 08:15:00,4.84E-05,-1.09E-05,0
2021-01-01 08:30:00,2.83E-05,0,0
2021-01-01 08:45:00,2.20E-05,0,0
2021-01-01 09:00:00,1.76E-05,0,0
2021-01-01 09:15:00,8.93E-06,0,0
2021-01-01 09:30:00,9.05E-06,-1.09E-05,0
2021-01-01 09:45:00,9.01E-06,0,0
2021-01-01 10:00:00,8.98E-06,0.005766876,0
2021-01-01 10:15:00,1.45E-05,0.019557233,0
2021-01-01 10:30:00,4.52E-05,0.034819287,0
2021-01-01 10:45:00,4.44E-05,0.052250734,0
2021-01-01 11:00:00,4.28E-05,0.059990776,0
2021-01-01 11:15:00,4.54E-05,0.071524528,0
2021-01-01 11:30:00,2.90E-05,0.050779036,0
2021-01-01 11:45:00,2.51E-05,0.064918239,0
2021-01-01 12:00:00,2.53E-05,0.171000419,3.00E+03
2021-01-01 12:15:00,7.39E-05,0.220220545,1
2021-01-01 12:30:00,5.51E-05,0.08958826,1
2021-01-01 12:45:00,2.34E-05,0.122652411,1
2021-01-01 13:00:00,1.34E-05,0.162224738,1
2021-01-01 13:15:00,1.10E-05,0.069442348,1
2021-01-01 13:30:00,1.18E-05,0.059740042,1
2021-01-01 13:45:00,1.26E-05,0.069485954,1
2021-01-01 14:00:00,1.32E-05,0.128233962,1
2021-01-01 14:15:00,1.94E-05,0.246373166,1
2021-01-01 14:30:00,1.34E-05,0.199660377,1
2021-01-01 14:45:00,4.20E-05,0.199758491,1
2021-01-01 15:00:00,1.91E-05,0.241423899,1
2021-01-01 15:15:00,1.48E-05,0.159346751,1
2021-01-01 15:30:00,1.24E-05,0.158267505,1
2021-01-01 15:45:00,5.28E-05,0.145011321,1
2021-01-01 16:00:00,5.61E-05,0.096085535,0
2021-01-01 16:15:00,5.98E-05,0.067294759,0
2021-01-01 16:30:00,2.72E-05,0.067000419,0
2021-01-01 16:45:00,0.000106596,0.032584486,0
2021-01-01 17:00:00,4.28E-05,0.014945912,0
2021-01-01 17:15:00,1.29E-05,0.005265409,0
2021-01-01 17:30:00,1.86E-05,-0.002245702,0
2021-01-01 17:45:00,7.05E-05,0,0
2021-01-01 18:00:00,7.37E-05,-1.09E-05,0
2021-01-01 18:15:00,6.71E-05,-2.18E-05,0
2021-01-01 18:30:00,3.17E-05,-1.09E-05,0
2021-01-01 18:45:00,2.10E-05,0,0
2021-01-01 19:00:00,1.91E-05,-1.09E-05,0
2021-01-01 19:15:00,1.86E-05,0,0
2021-01-01 19:30:00,1.85E-05,0,0
2021-01-01 19:45:00,3.22E-05,0,0
2021-01-01 20:00:00,2.85E-05,0,0
2021-01-01 20:15:00,3.98E-05,0,0
2021-01-01 20:30:00,3.96E-05,0,0
2021-01-01 20:45:00,2.78E-05,0,0
2021-01-01 21:00:00,2.17E-05,-1.09E-05,0
2021-01-01 21:15:00,2.04E-05,0,0
2021-01-01 21:30:00,3.46E-05,0,0
2021-01-01 21:45:00,3.05E-05,0,0
2021-01-01 22:00:00,1.60E-05,0,0
2021-01-01 22:15:00,1.21E-05,-1.09E-05,0
2021-01-01 22:30:00,1.16E-05,-1.09E-05,0
2021-01-01 22:45:00,1.20E-05,0,0
2021-01-01 23:00:00,4.93E-05,0,0
2021-01-01 23:15:00,2.20E-05,0,0
2021-01-01 23:30:00,2.04E-05,0,0
2021-01-01 23:45:00,1.09E-05,0,0
2021-01-02 00:00:00,7.97E-06,0,0
2021-01-02 00:15:00,7.95E-06,0,0
2021-01-02 00:30:00,7.97E-06,0,0
2021-01-02 00:45:00,8.18E-06,0,0
2021-01-02 01:00:00,6.85E-06,-2.18E-05,0
2021-01-02 01:15:00,7.76E-06,0,0
2021-01-02 01:30:00,1.03E-05,0,0
2021-01-02 01:45:00,9.16E-06,0,0
2021-01-02 02:00:00,5.62E-06,0,0
2021-01-02 02:15:00,6.67E-06,-2.18E-05,0
2021-01-02 02:30:00,6.81E-06,0,0
2021-01-02 02:45:00,7.22E-06,0,0
2021-01-02 03:00:00,7.23E-06,0,0
2021-01-02 03:15:00,9.64E-06,-1.09E-05,0
2021-01-02 03:30:00,7.93E-06,0,0
2021-01-02 03:45:00,6.42E-06,0,0
2021-01-02 04:00:00,7.22E-06,-1.09E-05,0
2021-01-02 04:15:00,7.33E-06,-1.09E-05,0
2021-01-02 04:30:00,7.40E-06,0,0
2021-01-02 04:45:00,9.20E-06,0,0
2021-01-02 05:00:00,6.56E-06,-1.09E-05,0
2021-01-02 05:15:00,6.67E-06,-1.09E-05,0
2021-01-02 05:30:00,7.42E-06,-1.09E-05,0
2021-01-02 05:45:00,6.70E-06,-2.18E-05,0
2021-01-02 06:00:00,8.89E-06,0,0
2021-01-02 06:15:00,8.19E-06,0,0
2021-01-02 06:30:00,6.59E-06,-1.09E-05,0
2021-01-02 06:45:00,6.21E-06,0,0
2021-01-02 07:00:00,7.19E-06,0,0
2021-01-02 07:15:00,9.71E-06,-4.36E-05,0
2021-01-02 07:30:00,7.55E-06,0,0
2021-01-02 07:45:00,7.00E-06,-2.18E-05,0
2021-01-02 08:00:00,1.83E-05,0,0
2021-01-02 08:15:00,1.19E-05,0,0
2021-01-02 08:30:00,9.39E-06,0,0
2021-01-02 08:45:00,7.95E-06,0,0
2021-01-02 09:00:00,5.37E-06,-1.09E-05,0
2021-01-02 09:15:00,1.01E-05,0,0
2021-01-02 09:30:00,1.99E-05,0,0
2021-01-02 09:45:00,1.05E-05,0,0
2021-01-02 10:00:00,1.24E-05,-0.003074214,0
2021-01-02 10:15:00,1.26E-05,0.009255346,0
2021-01-02 10:30:00,1.37E-05,0.020647379,0
2021-01-02 10:45:00,1.36E-05,0.030665828,0
2021-01-02 11:00:00,1.50E-05,0.024800839,0
2021-01-02 11:15:00,1.49E-05,0.005952201,0
2021-01-02 11:30:00,1.40E-05,0.013539623,0
2021-01-02 11:45:00,1.47E-05,0.025945493,0
2021-01-02 12:00:00,2.24E-05,0.040967715,0
2021-01-02 12:15:00,1.51E-05,0.026021803,0
2021-01-02 12:30:00,1.77E-05,0.010530818,0
2021-01-02 12:45:00,2.24E-05,0.004611321,0
2021-01-02 13:00:00,2.73E-05,-0.002910692,0
2021-01-02 13:15:00,2.53E-05,-0.004731237,0
2021-01-02 13:30:00,2.61E-05,-0.009647799,0
2021-01-02 13:45:00,4.50E-05,-0.007064151,0
2021-01-02 14:00:00,1.82E-05,0.006028512,0
2021-01-02 14:15:00,3.99E-05,0.010966876,0
2021-01-02 14:30:00,1.43E-05,0.016036059,0
2021-01-02 14:45:00,1.50E-05,0.010367296,0
2021-01-02 15:00:00,2.03E-05,-0.001231866,0
2021-01-02 15:15:00,1.69E-05,0.002496436,0
2021-01-02 15:30:00,1.40E-05,0.008819287,0
2021-01-02 15:45:00,9.81E-06,0.009244444,0
2021-01-02 16:00:00,9.35E-06,0.008514046,0
2021-01-02 16:15:00,1.20E-05,0.00081761,0
2021-01-02 16:30:00,1.07E-05,-0.009048218,0
2021-01-02 16:45:00,1.06E-05,0,0
2021-01-02 17:00:00,6.47E-06,0,0
2021-01-02 17:15:00,6.17E-06,0,0
2021-01-02 17:30:00,6.19E-06,0,0
2021-01-02 17:45:00,1.02E-05,0,0
2021-01-02 18:00:00,8.87E-06,0,2.00E+03
2021-01-02 18:15:00,7.82E-06,0,1
2021-01-02 18:30:00,8.24E-06,0,1
2021-01-02 18:45:00,1.06E-05,0,1
2021-01-02 19:00:00,2.20E-05,0,1
2021-01-02 19:15:00,2.55E-05,0,1
2021-01-02 19:30:00,2.48E-05,0,1
2021-01-02 19:45:00,2.06E-05,0,1
2021-01-02 20:00:00,2.16E-05,0,1
2021-01-02 20:15:00,4.19E-05,0,1
2021-01-02 20:30:00,3.18E-05,0,1
2021-01-02 20:45:00,2.29E-05,0,1
2021-01-02 21:00:00,1.78E-05,0,1
2021-01-02 21:15:00,1.16E-05,0,1
2021-01-02 21:30:00,1.19E-05,0,1
2021-01-02 21:45:00,1.35E-05,0,1
2021-01-02 22:00:00,1.36E-05,0,1
2021-01-02 22:15:00,1.37E-05,0,1
2021-01-02 22:30:00,1.20E-05,0,1
2021-01-02 22:45:00,1.27E-05,0,1
2021-01-02 23:00:00,1.45E-05,-1.09E-05,1
2021-01-02 23:15:00,1.52E-05,0,1
2021-01-02 23:30:00,1.00E-05,0,1
2021-01-02 23:45:00,8.04E-06,0,1
2021-01-03 00:00:00,9.66E-06,0,1
2021-01-03 00:15:00,1.02E-05,0,1
2021-01-03 00:30:00,8.28E-06,0,1
2021-01-03 00:45:00,8.17E-06,0,1
2021-01-03 01:00:00,8.17E-06,0,1
2021-01-03 01:15:00,7.10E-06,0,1
2021-01-03 01:30:00,6.26E-06,0,1
2021-01-03 01:45:00,6.72E-06,0,1
2021-01-03 02:00:00,7.73E-06,0,1
2021-01-03 02:15:00,7.30E-06,0,1
2021-01-03 02:30:00,7.32E-06,-1.09E-05,1
2021-01-03 02:45:00,9.08E-06,-1.09E-05,1
2021-01-03 03:00:00,8.59E-06,-1.09E-05,1
2021-01-03 03:15:00,7.20E-06,-1.09E-05,1
2021-01-03 03:30:00,7.27E-06,0,1
2021-01-03 03:45:00,6.67E-06,0,1
2021-01-03 04:00:00,7.37E-06,0,0
2021-01-03 04:15:00,8.58E-06,-1.09E-05,0
2021-01-03 04:30:00,7.24E-06,-1.09E-05,0
2021-01-03 04:45:00,6.61E-06,-1.09E-05,0
2021-01-03 05:00:00,8.59E-06,0,0
2021-01-03 05:15:00,1.21E-05,0,0
2021-01-03 05:30:00,1.54E-05,-1.09E-05,0
2021-01-03 05:45:00,8.92E-06,0,0
2021-01-03 06:00:00,7.51E-06,-1.09E-05,0
2021-01-03 06:15:00,9.64E-06,0,0
2021-01-03 06:30:00,1.02E-05,-1.09E-05,0
2021-01-03 06:45:00,8.89E-06,0,0
2021-01-03 07:00:00,8.04E-06,0,0
2021-01-03 07:15:00,6.46E-06,-1.09E-05,0
2021-01-03 07:30:00,7.64E-06,-1.09E-05,0
2021-01-03 07:45:00,9.58E-06,-1.09E-05,0
2021-01-03 08:00:00,8.80E-06,-1.09E-05,0
2021-01-03 08:15:00,6.67E-06,-1.09E-05,0
2021-01-03 08:30:00,7.05E-06,0,0
2021-01-03 08:45:00,7.03E-06,-1.09E-05,0
2021-01-03 09:00:00,9.96E-06,0,0
2021-01-03 09:15:00,1.08E-05,0,0
2021-01-03 09:30:00,1.10E-05,-1.09E-05,0
2021-01-03 09:45:00,8.48E-06,0,0
2021-01-03 10:00:00,7.70E-06,-0.00052327,0
2021-01-03 10:15:00,3.72E-05,-0.000305241,0
2021-01-03 10:30:00,4.29E-05,0.010890566,0
2021-01-03 10:45:00,8.45E-05,0.016537526,0
2021-01-03 11:00:00,6.08E-05,0.023067505,0
2021-01-03 11:15:00,3.43E-05,0.024757233,0
2021-01-03 11:30:00,0.000110243,0.033685535,0
2021-01-03 11:45:00,0.000124064,0.034753878,0
2021-01-03 12:00:00,6.77E-05,0.032268344,0
2021-01-03 12:15:00,3.36E-05,0.027308176,0
2021-01-03 12:30:00,2.19E-05,0.02132327,0
2021-01-03 12:45:00,2.52E-05,0.034154298,0
2021-01-03 13:00:00,5.40E-05,0.042112369,0
2021-01-03 13:15:00,9.72E-05,0.039779455,0
2021-01-03 13:30:00,3.71E-05,0.02027673,0
2021-01-03 13:45:00,4.90E-05,0.022086373,0
2021-01-03 14:00:00,3.90E-05,0.029172327,0
2021-01-03 14:15:00,1.54E-05,0.038275052,0
2021-01-03 14:30:00,1.89E-05,0.036879665,0
2021-01-03 14:45:00,2.95E-05,0.034666667,0
2021-01-03 15:00:00,2.44E-05,0.030502306,0
2021-01-03 15:15:00,6.07E-05,0.03001174,0
2021-01-03 15:30:00,6.50E-05,0.03647631,0
2021-01-03 15:45:00,6.88E-05,0.032715304,0
2021-01-03 16:00:00,4.25E-05,0.022871279,4.00E+03
2021-01-03 16:15:00,1.31E-05,0.016940881,1
2021-01-03 16:30:00,1.90E-05,0.014913208,1
2021-01-03 16:45:00,1.93E-05,0.007064151,1
2021-01-03 17:00:00,1.18E-05,-0.006715304,1
2021-01-03 17:15:00,2.50E-05,0,1
2021-01-03 17:30:00,1.53E-05,0,1
2021-01-03 17:45:00,9.44E-06,0,1
2021-01-03 18:00:00,2.19E-05,-3.27E-05,1
2021-01-03 18:15:00,1.06E-05,0,1
2021-01-03 18:30:00,1.13E-05,0,1
2021-01-03 18:45:00,3.11E-05,0,1
2021-01-03 19:00:00,3.28E-05,0,1
2021-01-03 19:15:00,5.87E-05,-5.45E-05,1
2021-01-03 19:30:00,8.22E-05,-1.09E-05,1
2021-01-03 19:45:00,3.49E-05,-1.09E-05,1
2021-01-03 20:00:00,5.73E-05,-1.09E-05,1
2021-01-03 20:15:00,3.41E-05,0,1
2021-01-03 20:30:00,2.87E-05,0,1
2021-01-03 20:45:00,2.10E-05,-1.09E-05,1
2021-01-03 21:00:00,1.14E-05,0,1
2021-01-03 21:15:00,2.28E-05,0,1
2021-01-03 21:30:00,1.49E-05,-1.09E-05,1
2021-01-03 21:45:00,2.51E-05,-1.09E-05,1
2021-01-03 22:00:00,1.42E-05,0,1
2021-01-03 22:15:00,2.41E-05,0,1
2021-01-03 22:30:00,1.08E-05,0,1
2021-01-03 22:45:00,9.08E-06,0,1
2021-01-03 23:00:00,1.98E-05,0,1
2021-01-03 23:15:00,8.64E-06,0,1
2021-01-03 23:30:00,8.43E-06,0,1
2021-01-03 23:45:00,2.25E-05,-1.09E-05,1
2021-01-04 00:00:00,1.12E-05,0,1
2021-01-04 00:15:00,8.60E-06,-1.09E-05,1
2021-01-04 00:30:00,2.37E-05,0,1
2021-01-04 00:45:00,8.73E-06,0,1
2021-01-04 01:00:00,7.36E-06,-1.09E-05,1
2021-01-04 01:15:00,9.03E-06,0,1
2021-01-04 01:30:00,1.32E-05,-2.18E-05,1
2021-01-04 01:45:00,1.43E-05,-1.09E-05,1
2021-01-04 02:00:00,6.65E-06,0,1
2021-01-04 02:15:00,8.10E-06,0,1
2021-01-04 02:30:00,8.37E-06,0,1
2021-01-04 02:45:00,2.51E-05,-3.27E-05,1
2021-01-04 03:00:00,7.76E-06,0,1
2021-01-04 03:15:00,6.84E-06,-2.18E-05,1
2021-01-04 03:30:00,7.39E-06,-2.18E-05,1
2021-01-04 03:45:00,1.07E-05,0,1
2021-01-04 04:00:00,1.98E-05,-2.18E-05,0
2021-01-04 04:15:00,8.00E-06,0,0
2021-01-04 04:30:00,7.84E-06,0,0
2021-01-04 04:45:00,7.94E-06,-1.09E-05,0
2021-01-04 05:00:00,9.21E-06,-1.09E-05,0
2021-01-04 05:15:00,1.51E-05,0,0
2021-01-04 05:30:00,1.46E-05,-3.27E-05,0
2021-01-04 05:45:00,8.02E-06,0,0
2021-01-04 06:00:00,7.98E-06,0,0
2021-01-04 06:15:00,1.06E-05,0,0
2021-01-04 06:30:00,8.67E-06,0,0
2021-01-04 06:45:00,1.77E-05,0,0
2021-01-04 07:00:00,8.12E-06,0,0
2021-01-04 07:15:00,7.95E-06,0,0
2021-01-04 07:30:00,9.62E-06,-1.09E-05,0
2021-01-04 07:45:00,2.45E-05,-3.27E-05,0
2021-01-04 08:00:00,5.35E-05,-3.27E-05,0
2021-01-04 08:15:00,3.82E-05,-5.45E-05,0
2021-01-04 08:30:00,2.58E-05,0,0
2021-01-04 08:45:00,2.02E-05,-1.09E-05,0
2021-01-04 09:00:00,2.55E-05,-1.09E-05,0
2021-01-04 09:15:00,2.41E-05,-2.18E-05,0
2021-01-04 09:30:00,5.03E-05,-2.18E-05,0
2021-01-04 09:45:00,9.33E-05,0,0
2021-01-04 10:00:00,9.07E-05,0,0
2021-01-04 10:15:00,9.09E-05,-0.004938365,0
2021-01-04 10:30:00,9.11E-05,0.006562683,0
2021-01-04 10:45:00,9.47E-05,0.014106499,0
2021-01-04 11:00:00,8.85E-05,0.021966457,0
2021-01-04 11:15:00,0.00014745,0.022849476,0
2021-01-04 11:30:00,0.000132123,0.025444025,0
2021-01-04 11:45:00,0.000117698,0.032061216,0
2021-01-04 12:00:00,0.000108537,0.030077149,5.00E+03
2021-01-04 12:15:00,0.000156203,0.023656184,1
2021-01-04 12:30:00,9.61E-05,0.033314885,1
2021-01-04 12:45:00,8.77E-05,0.034732075,1
2021-01-04 13:00:00,8.75E-05,0.021966457,1
2021-01-04 13:15:00,9.57E-05,0.029859119,1
2021-01-04 13:30:00,4.62E-05,0.038002516,1
2021-01-04 13:45:00,4.59E-05,0.03312956,1
2021-01-04 14:00:00,9.21E-05,0.032519078,1
2021-01-04 14:15:00,8.99E-05,0.035266247,1
2021-01-04 14:30:00,0.000110291,0.026207128,1
2021-01-04 14:45:00,8.53E-05,0.024201258,1
2021-01-04 15:00:00,9.30E-05,0.01448805,1
2021-01-04 15:15:00,8.89E-05,0.006420964,1
2021-01-04 15:30:00,9.09E-05,-0.001591614,1
2021-01-04 15:45:00,9.04E-05,-0.0044587,1
2021-01-04 16:00:00,0.000103302,-0.009179036,1
2021-01-04 16:15:00,8.64E-05,0,1
2021-01-04 16:30:00,8.62E-05,0,1
2021-01-04 16:45:00,8.58E-05,-0.004611321,1
2021-01-04 17:00:00,8.78E-05,0,1
2021-01-04 17:15:00,8.72E-05,0,1
2021-01-04 17:30:00,8.65E-05,0,1
2021-01-04 17:45:00,8.65E-05,0,1
2021-01-04 18:00:00,1.23E-05,0,1
2021-01-04 18:15:00,8.51E-05,0,1
2021-01-04 18:30:00,9.70E-05,0,1
2021-01-04 18:45:00,9.72E-05,0,1
2021-01-04 19:00:00,9.27E-05,0,1
2021-01-04 19:15:00,9.19E-05,-1.09E-05,1
2021-01-04 19:30:00,9.22E-05,0,1
2021-01-04 19:45:00,9.77E-05,0,1
2021-01-04 20:00:00,6.08E-05,-2.18E-05,1
2021-01-04 20:15:00,3.37E-05,-2.18E-05,1
2021-01-04 20:30:00,3.50E-05,-2.18E-05,1
2021-01-04 20:45:00,1.70E-05,0,1
2021-01-04 21:00:00,1.19E-05,-2.18E-05,1
2021-01-04 21:15:00,1.12E-05,0,1
2021-01-04 21:30:00,1.41E-05,0,1
2021-01-04 21:45:00,1.30E-05,-1.09E-05,1
2021-01-04 22:00:00,1.66E-05,-2.18E-05,0
2021-01-04 22:15:00,1.38E-05,0,0
2021-01-04 22:30:00,1.41E-05,-1.09E-05,0
2021-01-04 22:45:00,9.59E-06,0,0
2021-01-04 23:00:00,8.18E-05,0,0
2021-01-04 23:15:00,8.70E-05,-3.27E-05,0
2021-01-04 23:30:00,8.70E-05,-2.18E-05,0
2021-01-04 23:45:00,8.61E-05,-2.18E-05,0
2021-01-05 00:00:00,8.76E-05,0,0
2021-01-05 00:15:00,8.86E-05,0,0
2021-01-05 00:30:00,8.93E-05,0,0
2021-01-05 00:45:00,8.62E-05,-1.09E-05,0
2021-01-05 01:00:00,8.47E-05,-3.27E-05,0
2021-01-05 01:15:00,8.49E-05,0,0
2021-01-05 01:30:00,8.47E-05,0,0
2021-01-05 01:45:00,6.84E-05,-1.09E-05,0
2021-01-05 02:00:00,4.73E-05,0,0
2021-01-05 02:15:00,3.59E-05,-1.09E-05,0
2021-01-05 02:30:00,2.53E-05,-1.09E-05,0
2021-01-05 02:45:00,2.43E-05,0,0
2021-01-05 03:00:00,2.03E-05,-2.18E-05,0
2021-01-05 03:15:00,1.06E-05,0,0
2021-01-05 03:30:00,8.59E-06,-1.09E-05,0
2021-01-05 03:45:00,7.92E-06,-1.09E-05,0
2021-01-05 04:00:00,7.93E-06,0,0
2021-01-05 04:15:00,1.01E-05,-1.09E-05,0
2021-01-05 04:30:00,9.15E-06,0,0
2021-01-05 04:45:00,7.96E-06,0,0
2021-01-05 05:00:00,8.58E-06,-1.09E-05,0
2021-01-05 05:15:00,8.70E-06,0,0
2021-01-05 05:30:00,1.09E-05,-1.09E-05,0
2021-01-05 05:45:00,9.00E-06,-2.18E-05,0
2021-01-05 06:00:00,8.62E-06,0,0
2021-01-05 06:15:00,8.61E-06,-1.09E-05,0
2021-01-05 06:30:00,8.09E-06,0,0
2021-01-05 06:45:00,1.06E-05,-1.09E-05,0
2021-01-05 07:00:00,8.28E-06,-3.27E-05,0
2021-01-05 07:15:00,8.29E-06,0,0
2021-01-05 07:30:00,9.07E-06,-2.18E-05,0
2021-01-05 07:45:00,1.10E-05,-2.18E-05,0
2021-01-05 08:00:00,5.85E-05,-3.27E-05,0
2021-01-05 08:15:00,3.42E-05,0,0
2021-01-05 08:30:00,2.77E-05,-2.18E-05,0
2021-01-05 08:45:00,1.53E-05,-1.09E-05,0
2021-01-05 09:00:00,1.38E-05,-2.18E-05,0
2021-01-05 09:15:00,1.81E-05,-5.45E-05,0
2021-01-05 09:30:00,2.17E-05,-3.27E-05,0
2021-01-05 09:45:00,1.83E-05,-1.09E-05,0
2021-01-05 10:00:00,1.37E-05,-0.000795807,0
2021-01-05 10:15:00,1.22E-05,-0.007663732,0
2021-01-05 10:30:00,1.21E-05,0.004545912,0
2021-01-05 10:45:00,1.75E-05,0.012144235,0
2021-01-05 11:00:00,1.05E-05,0.015207547,0
2021-01-05 11:15:00,1.11E-05,0.020919916,0
2021-01-05 11:30:00,1.26E-05,0.028572746,0
2021-01-05 11:45:00,1.20E-05,0.021127044,0
2021-01-05 12:00:00,1.07E-05,0.020810901,0
2021-01-05 12:15:00,1.06E-05,0.019077568,0
2021-01-05 12:30:00,1.04E-05,0.023797904,0
2021-01-05 12:45:00,1.29E-05,0.037631866,0
2021-01-05 13:00:00,1.49E-05,0.041741719,0
2021-01-05 13:15:00,1.84E-05,0.03350021,0
2021-01-05 13:30:00,1.17E-05,0.03922348,0
2021-01-05 13:45:00,1.40E-05,0.025836478,0
2021-01-05 14:00:00,1.13E-05,0.019295597,0
2021-01-05 14:15:00,1.10E-05,0.013245283,0
2021-01-05 14:30:00,1.33E-05,0.011075891,0
2021-01-05 14:45:00,1.08E-05,0.013387002,0
2021-01-05 15:00:00,1.04E-05,0.014989518,0
2021-01-05 15:15:00,1.15E-05,0.02013501,0
2021-01-05 15:30:00,1.07E-05,0.012536688,0
2021-01-05 15:45:00,1.25E-05,0.008830189,0
2021-01-05 16:00:00,1.06E-05,0.00453501,0
2021-01-05 16:15:00,1.15E-05,-0.001853249,0
2021-01-05 16:30:00,1.19E-05,-0.004774843,0
2021-01-05 16:45:00,1.35E-05,0,0
2021-01-05 17:00:00,1.61E-05,0,0
2021-01-05 17:15:00,1.35E-05,0,0
2021-01-05 17:30:00,1.33E-05,0,0
2021-01-05 17:45:00,1.42E-05,0,0
2021-01-05 18:00:00,1.75E-05,-2.18E-05,0
2021-01-05 18:15:00,1.68E-05,0,0
2021-01-05 18:30:00,1.86E-05,0,0
2021-01-05 18:45:00,1.98E-05,0,0
2021-01-05 19:00:00,1.96E-05,-1.09E-05,0
2021-01-05 19:15:00,4.98E-05,0,0
2021-01-05 19:30:00,9.25E-05,-1.09E-05,0
2021-01-05 19:45:00,9.31E-05,0,0
2021-01-05 20:00:00,6.69E-05,-2.18E-05,0
2021-01-05 20:15:00,4.30E-05,-3.27E-05,0
2021-01-05 20:30:00,1.37E-05,0,0
2021-01-05 20:45:00,1.33E-05,0,0
2021-01-05 21:00:00,1.49E-05,0,0
2021-01-05 21:15:00,1.48E-05,-4.36E-05,0
2021-01-05 21:30:00,1.40E-05,-2.18E-05,0
2021-01-05 21:45:00,1.45E-05,0,0
2021-01-05 22:00:00,1.47E-05,0,0
2021-01-05 22:15:00,1.48E-05,-2.18E-05,0
2021-01-05 22:30:00,9.97E-06,0,0
2021-01-05 22:45:00,9.84E-06,-1.09E-05,0
2021-01-05 23:00:00,8.28E-05,-1.09E-05,0
2021-01-05 23:15:00,8.74E-05,0,0
2021-01-05 23:30:00,8.74E-05,0,0
2021-01-05 23:45:00,8.94E-05,0,0
2021-01-06 00:00:00,8.73E-05,-3.27E-05,3.00E+03
2021-01-06 00:15:00,8.78E-05,-2.18E-05,1
2021-01-06 00:30:00,8.71E-05,0,1
2021-01-06 00:45:00,8.91E-05,0,1
2021-01-06 01:00:00,8.57E-05,0,1
2021-01-06 01:15:00,8.49E-05,-2.18E-05,1
2021-01-06 01:30:00,8.61E-05,-1.09E-05,1
2021-01-06 01:45:00,8.70E-05,0,1
2021-01-06 02:00:00,8.58E-05,-1.09E-05,1
2021-01-06 02:15:00,8.53E-05,-1.09E-05,1
2021-01-06 02:30:00,8.63E-05,0,1
2021-01-06 02:45:00,8.53E-05,0,1
2021-01-06 03:00:00,8.56E-05,-2.18E-05,1
2021-01-06 03:15:00,8.87E-05,0,1
2021-01-06 03:30:00,8.58E-05,-1.09E-05,1
2021-01-06 03:45:00,8.58E-05,0,1
2021-01-06 04:00:00,8.63E-05,-1.09E-05,1
2021-01-06 04:15:00,9.03E-05,-3.27E-05,1
2021-01-06 04:30:00,7.69E-05,-3.27E-05,1
2021-01-06 04:45:00,4.14E-05,-2.18E-05,1
2021-01-06 05:00:00,2.51E-05,-1.09E-05,1
2021-01-06 05:15:00,2.37E-05,-1.09E-05,1
2021-01-06 05:30:00,1.47E-05,-3.27E-05,1
2021-01-06 05:45:00,1.12E-05,-1.09E-05,1
2021-01-06 06:00:00,9.49E-06,0,1
2021-01-06 06:15:00,8.71E-06,-2.18E-05,1
2021-01-06 06:30:00,8.89E-06,0,1
2021-01-06 06:45:00,1.11E-05,-2.18E-05,1
2021-01-06 07:00:00,9.79E-06,0,1
2021-01-06 07:15:00,9.01E-06,0,1
2021-01-06 07:30:00,9.64E-06,0,1
2021-01-06 07:45:00,1.03E-05,-2.18E-05,1
2021-01-06 08:00:00,2.85E-05,-2.18E-05,0
2021-01-06 08:15:00,2.38E-05,0,0
2021-01-06 08:30:00,1.81E-05,-1.09E-05,0
2021-01-06 08:45:00,1.60E-05,-1.09E-05,0
2021-01-06 09:00:00,1.71E-05,0,0
2021-01-06 09:15:00,2.25E-05,-4.36E-05,0
2021-01-06 09:30:00,1.44E-05,-4.36E-05,0
2021-01-06 09:45:00,1.40E-05,-1.09E-05,0
2021-01-06 10:00:00,1.31E-05,-2.18E-05,0
